millis,ldr_voltage,temp,hum,tvoc,eco2,prob0,prob1,prob2,AI_latency_us
6032612,0.00,22.30,46.10,60.00,450.00,43,30,27,809
6033614,0.00,22.30,46.10,60.00,450.00,43,30,27,830
6034621,0.00,22.30,46.00,60.00,450.00,43,30,27,811
6035621,0.00,22.30,46.00,60.00,450.00,43,30,27,816
6036629,0.00,22.30,45.90,60.00,450.00,43,30,27,826
6037630,0.00,22.30,45.90,60.00,450.00,43,30,27,810
6038638,0.00,22.30,45.90,60.00,450.00,43,30,27,806
6039639,0.00,22.30,45.90,60.00,450.00,43,30,27,825
6040647,0.00,22.30,45.90,60.00,450.00,43,30,27,828
6041649,0.00,22.30,45.90,60.00,450.00,43,30,27,830
6042656,0.00,22.30,45.90,60.00,450.00,43,30,27,823
6043657,0.00,22.30,45.90,60.00,450.00,43,30,27,792
6044665,0.00,22.30,45.90,60.00,450.00,43,30,27,820
6045666,0.00,22.30,45.90,60.00,450.00,43,30,27,787
6046674,0.00,22.30,45.90,60.00,450.00,43,30,27,780
6047674,0.00,22.30,45.90,60.00,450.00,43,30,27,820
6048682,0.00,22.30,45.90,60.00,450.00,43,30,27,799
6049683,0.00,22.30,45.90,60.00,450.00,43,30,27,806
6050691,0.00,22.30,45.90,60.00,450.00,43,30,27,841
6051692,0.00,22.30,45.90,60.00,450.00,43,30,27,805
6052700,0.00,22.30,45.90,60.00,450.00,43,30,27,788
6053701,0.00,22.30,45.90,60.00,450.00,43,30,27,824
6054709,0.00,22.30,45.90,60.00,450.00,43,30,27,820
6055710,0.00,22.30,45.90,60.00,450.00,43,30,27,824
6056718,0.00,22.30,45.90,60.00,450.00,43,30,27,828
6057719,0.00,22.30,45.90,60.00,450.00,43,30,27,825
6058727,0.00,22.30,46.00,60.00,450.00,43,30,27,824
6059728,0.00,22.30,46.00,60.00,450.00,43,30,27,836
6060735,0.00,22.30,46.00,60.00,450.00,43,30,27,828
6061736,0.00,22.30,46.00,60.00,450.00,43,30,27,837
6062743,0.00,22.30,46.00,60.00,450.00,43,30,27,837
6063743,0.00,22.30,46.00,60.00,450.00,43,30,27,803
6064750,0.00,22.30,46.00,60.00,450.00,43,30,27,789
6065751,0.00,22.30,46.00,60.00,450.00,43,30,27,800
6066759,0.00,22.30,46.00,60.00,450.00,43,30,27,807
6067759,0.00,22.30,46.00,60.00,450.00,43,30,27,825
6068767,0.00,22.30,46.00,60.00,450.00,43,30,27,818
6069767,0.00,22.30,46.00,60.00,450.00,43,30,27,816
6070775,0.00,22.30,46.00,60.00,450.00,43,30,27,794
6071775,0.00,22.30,46.00,60.00,450.00,43,30,27,800
6072783,0.00,22.30,46.00,60.00,450.00,43,30,27,808
6073784,0.00,22.30,46.00,60.00,450.00,43,30,27,835
6074791,0.00,22.30,46.00,60.00,450.00,43,30,27,828
6075791,0.00,22.30,46.00,60.00,450.00,43,30,27,825
6076799,0.00,22.30,46.00,60.00,450.00,43,30,27,831
6077799,0.00,22.30,46.00,60.00,450.00,43,30,27,816
6078807,0.00,22.30,45.90,60.00,450.00,43,30,27,835
6079808,0.00,22.30,45.90,60.00,450.00,43,30,27,824
6080816,0.00,22.30,46.00,60.00,450.00,43,30,27,808
6081817,0.00,22.30,46.00,60.00,450.00,43,30,27,835
6082824,0.00,22.20,46.00,60.00,450.00,43,30,27,820
6083824,0.00,22.20,46.00,60.00,450.00,43,30,27,802
6084831,0.00,22.20,46.00,60.00,450.00,43,30,27,768
6085832,0.00,22.20,46.00,60.00,450.00,43,30,27,801
6086840,0.00,22.30,45.90,60.00,450.00,43,30,27,772
6087840,0.00,22.30,45.90,60.00,450.00,43,30,27,825
6088848,0.00,22.30,45.90,60.00,450.00,43,30,27,807
6089849,0.00,22.30,45.90,60.00,450.00,43,30,27,814
6090857,0.00,22.30,45.90,60.00,450.00,43,30,27,828
6091858,0.00,22.30,45.90,60.00,450.00,43,30,27,809
6092866,0.00,22.30,45.90,60.00,450.00,43,30,27,790
6093867,0.00,22.30,45.90,60.00,450.00,43,30,27,825
6094875,0.00,22.30,45.90,60.00,450.00,43,30,27,822
6095876,0.00,22.30,45.90,60.00,450.00,43,30,27,826
6096884,0.00,22.30,45.90,60.00,450.00,43,30,27,823
6097885,0.00,22.30,45.90,60.00,450.00,43,30,27,817
6098893,0.00,22.20,45.90,60.00,450.00,43,30,27,833
6099893,0.00,22.20,45.90,60.00,450.00,43,30,27,826
6100901,0.00,22.20,45.90,60.00,450.00,43,30,27,829
6101902,0.00,22.20,45.90,60.00,450.00,43,30,27,833
6102909,0.00,22.30,45.90,60.00,450.00,43,30,27,825
6103910,0.00,22.30,45.90,60.00,450.00,43,30,27,813
6104917,0.00,22.30,45.80,60.00,450.00,43,30,27,792
6105918,0.00,22.30,45.80,60.00,450.00,43,30,27,791
6106926,0.00,22.30,45.90,60.00,450.00,43,30,27,796
6107927,0.00,22.30,45.90,60.00,450.00,43,30,27,822
6108935,0.00,22.30,45.80,60.00,450.00,43,30,27,832
6109935,0.00,22.30,45.80,60.00,450.00,43,30,27,816
6110943,0.00,22.20,45.90,60.00,450.00,43,30,27,808
6111943,0.00,22.20,45.90,60.00,450.00,43,30,27,806
6112951,0.00,22.20,45.90,60.00,450.00,43,30,27,814
6113951,0.00,22.20,45.90,60.00,450.00,43,30,27,827
6114959,0.00,22.20,45.90,60.00,450.00,43,30,27,829
6115960,0.00,22.20,45.90,60.00,450.00,43,30,27,834
6116967,0.00,22.30,45.90,60.00,450.00,43,30,27,822
6117968,0.00,22.30,45.90,60.00,450.00,43,30,27,809
6118976,0.00,22.30,45.90,60.00,450.00,43,30,27,822
6119978,0.00,22.30,45.90,60.00,450.00,43,30,27,831
6120985,0.00,22.30,45.90,60.00,450.00,43,30,27,817
6121987,0.00,22.30,45.90,60.00,450.00,43,30,27,828
6122994,0.00,22.20,45.90,60.00,450.00,43,30,27,833
6123994,0.00,22.20,45.90,60.00,450.00,43,30,27,801
6125002,0.00,22.20,45.90,60.00,450.00,43,30,27,805
6126002,0.00,22.20,45.90,60.00,450.00,43,30,27,791
6127009,0.00,22.20,45.90,60.00,450.00,43,30,27,788
6128010,0.00,22.20,45.90,60.00,450.00,43,30,27,816
6129018,0.00,22.20,45.90,60.00,450.00,43,30,27,819
6130018,0.00,22.20,45.90,60.00,450.00,43,30,27,813
6131026,0.00,22.20,45.90,60.00,450.00,43,30,27,811
6132026,0.00,22.20,45.90,60.00,450.00,43,30,27,806
6133034,0.00,22.20,46.00,60.00,450.00,43,30,27,799
6134035,0.00,22.20,46.00,60.00,450.00,43,30,27,841
6135042,0.00,22.20,45.90,60.00,450.00,43,30,27,836
6136042,0.00,22.20,45.90,60.00,450.00,43,30,27,827
6137050,0.00,22.20,46.00,60.00,450.00,43,30,27,811
6138050,0.00,22.20,46.00,60.00,450.00,43,30,27,825
6139058,0.00,22.20,46.00,60.00,450.00,43,30,27,807
6140059,0.00,22.20,46.00,60.00,450.00,43,30,27,827
6141066,0.00,22.20,45.90,60.00,450.00,43,30,27,828
6142066,0.00,22.20,45.90,60.00,450.00,43,30,27,826
6143074,0.00,22.20,46.00,60.00,450.00,43,30,27,828
6144074,0.00,22.20,46.00,60.00,450.00,43,30,27,823
6145081,0.00,22.20,45.90,60.00,450.00,43,30,27,784
6146082,0.00,22.20,45.90,60.00,450.00,43,30,27,793
6147089,0.00,22.20,46.00,60.00,450.00,43,30,27,784
6148091,0.00,22.20,46.00,60.00,450.00,43,30,27,827
6149098,0.00,22.20,46.00,60.00,450.00,43,30,27,826
6150098,0.00,22.20,46.00,60.00,450.00,43,30,27,821
6151106,0.00,22.20,46.00,60.00,450.00,43,30,27,793
6152106,0.00,22.20,46.00,60.00,450.00,43,30,27,820
6153114,0.00,22.20,46.00,60.00,450.00,43,30,27,806
6154115,0.00,22.20,46.00,60.00,450.00,43,30,27,835
6155122,0.00,22.20,46.00,60.00,450.00,43,30,27,829
6156123,0.00,22.20,46.00,60.00,450.00,43,30,27,833
6157130,0.00,22.20,46.00,60.00,450.00,43,30,27,822
6158131,0.00,22.20,46.00,60.00,450.00,43,30,27,832
6159138,0.00,22.20,46.00,60.00,450.00,43,30,27,819
6160139,0.00,22.20,46.00,60.00,450.00,43,30,27,840
6161146,0.01,22.20,46.10,60.00,450.00,43,30,27,819
6162146,0.00,22.20,46.10,60.00,450.00,43,30,27,818
6163154,0.00,22.20,46.10,60.00,450.00,43,30,27,829
6164154,0.00,22.20,46.10,60.00,450.00,43,30,27,812
6165162,0.00,22.20,46.10,60.00,450.00,43,30,27,812
6166162,0.00,22.20,46.10,60.00,450.00,43,30,27,789
6167169,0.00,22.20,46.10,60.00,450.00,43,30,27,787
6168170,0.00,22.20,46.10,60.00,450.00,43,30,27,820
6169178,0.00,22.20,46.10,60.00,450.00,43,30,27,825
6170179,0.00,22.20,46.10,60.00,450.00,43,30,27,834
6171186,0.00,22.20,46.10,60.00,450.00,43,30,27,816
6172186,0.00,22.20,46.10,60.00,450.00,43,30,27,817
6173194,0.00,22.20,46.00,60.00,450.00,43,30,27,802
6174195,0.00,22.20,46.00,60.00,450.00,43,30,27,827
6175202,0.00,22.20,46.00,60.00,450.00,43,30,27,832
6176203,0.00,22.20,46.00,60.00,450.00,43,30,27,840
6177210,0.00,22.20,46.00,60.00,450.00,43,30,27,828
6178211,0.00,22.20,46.00,60.00,450.00,43,30,27,827
6179218,0.00,22.20,46.00,60.00,450.00,43,30,27,807
6180218,0.00,22.20,46.00,60.00,450.00,43,30,27,823
6181226,0.00,22.20,46.00,60.00,450.00,43,30,27,821
6182227,0.00,22.20,46.00,60.00,450.00,43,30,27,840
6183234,0.00,22.20,46.00,60.00,450.00,43,30,27,832
6184234,0.00,22.20,46.00,60.00,450.00,43,30,27,826
6185242,0.00,22.20,46.00,60.00,450.00,43,30,27,798
6186242,0.00,22.20,46.00,60.00,450.00,43,30,27,784
6187249,0.00,22.20,46.10,60.00,450.00,43,30,27,778
6188250,0.00,22.20,46.10,60.00,450.00,43,30,27,815
6189258,0.00,22.20,46.10,60.00,450.00,43,30,27,823
6190259,0.01,22.20,46.10,60.00,450.00,43,30,27,828
6191266,0.00,22.20,46.10,60.00,450.00,43,30,27,799
6192266,0.00,22.20,46.10,60.00,450.00,43,30,27,824
6193274,0.00,22.20,46.10,60.00,450.00,43,30,27,793
6194275,0.00,22.20,46.10,60.00,450.00,43,30,27,837
6195282,0.00,22.20,46.10,60.00,450.00,43,30,27,832
6196283,0.00,22.20,46.10,60.00,450.00,43,30,27,832
6197290,0.00,22.20,46.20,60.00,450.00,43,30,27,830
6198291,0.00,22.20,46.20,60.00,450.00,43,30,27,841
6199298,0.00,22.20,46.20,60.00,450.00,43,30,27,829
6200299,0.00,22.20,46.20,60.00,450.00,43,30,27,833
6201306,0.00,22.20,46.20,60.00,450.00,43,30,27,811
6202307,0.00,22.20,46.20,60.00,450.00,43,30,27,828
6203314,0.00,22.20,46.20,60.00,450.00,43,30,27,830
6204315,0.00,22.20,46.20,60.00,450.00,43,30,27,839
6205322,0.00,22.20,46.20,60.00,450.00,43,30,27,831
6206323,0.00,22.20,46.20,60.00,450.00,43,30,27,786
6207331,0.00,22.20,46.20,60.00,450.00,43,30,27,772
6208331,0.00,22.20,46.20,60.00,450.00,43,30,27,813
6209339,0.00,22.20,46.20,60.00,450.00,43,30,27,798
6210340,0.00,22.20,46.20,60.00,450.00,43,30,27,842
6211347,0.00,22.20,46.20,60.00,450.00,43,30,27,827
6212347,0.00,22.20,46.20,60.00,450.00,43,30,27,811
6213355,0.00,22.20,46.20,60.00,450.00,43,30,27,799
6214355,0.00,22.20,46.20,60.00,450.00,43,30,27,817
6215363,0.02,22.20,46.20,60.00,450.00,43,30,27,818
6216363,0.00,22.20,46.20,60.00,450.00,43,30,27,808
6217371,0.00,22.20,46.20,60.00,450.00,43,30,27,831
6218372,0.00,22.20,46.20,60.00,450.00,43,30,27,836
6219379,0.00,22.20,46.10,60.00,450.00,43,30,27,836
6220380,0.00,22.20,46.10,60.00,450.00,43,30,27,827
6221387,0.00,22.20,46.10,60.00,450.00,43,30,27,827
6222387,0.00,22.20,46.10,60.00,450.00,43,30,27,820
6223395,0.00,22.20,46.10,60.00,450.00,43,30,27,829
6224395,0.00,22.20,46.10,60.00,450.00,43,30,27,817
6225403,0.00,22.20,46.10,60.00,450.00,43,30,27,828
6226403,0.00,22.20,46.10,60.00,450.00,43,30,27,783
6227410,0.00,22.20,46.00,60.00,450.00,43,30,27,787
6228411,0.00,22.20,46.00,60.00,450.00,43,30,27,813
6229419,0.00,22.20,46.00,60.00,450.00,43,30,27,804
6230420,0.00,22.20,46.00,60.00,450.00,43,30,27,834
6231427,0.00,22.20,46.00,60.00,450.00,43,30,27,827
6232427,0.00,22.20,46.00,60.00,450.00,43,30,27,799
6233435,0.00,22.20,45.90,60.00,450.00,43,30,27,805
6234435,0.00,22.20,45.90,60.00,450.00,43,30,27,817
6235443,0.00,22.20,45.90,60.00,450.00,43,30,27,812
6236444,0.00,22.20,45.90,60.00,450.00,43,30,27,843
6237451,0.00,22.20,45.90,60.00,450.00,43,30,27,830
6238452,0.00,22.20,45.90,60.00,450.00,43,30,27,831
6239459,0.00,22.20,45.90,60.00,450.00,43,30,27,828
6240459,0.00,22.20,45.90,60.00,450.00,43,30,27,822
6241466,0.00,22.20,45.80,60.00,450.00,43,30,27,812
6242468,0.00,22.20,45.80,60.00,450.00,43,30,27,830
6243475,0.00,22.20,45.90,60.00,450.00,43,30,27,832
6244475,0.02,22.20,45.90,60.00,450.00,43,30,27,808
6245482,0.00,22.20,45.80,60.00,450.00,43,30,27,795
6246483,0.00,22.20,45.80,60.00,450.00,43,30,27,781
6247490,0.00,22.20,45.90,60.00,450.00,43,30,27,778
6248491,0.00,22.20,45.90,60.00,450.00,43,30,27,819
6249499,0.00,22.20,45.90,60.00,450.00,43,30,27,814
6250500,0.00,22.20,45.90,60.00,450.00,43,30,27,828
6251507,0.00,22.20,45.90,60.00,450.00,43,30,27,812
6252507,0.00,22.20,45.90,60.00,450.00,43,30,27,820
6253514,0.00,22.20,45.90,60.00,450.00,43,30,27,792
6254516,0.00,22.20,45.90,60.00,450.00,43,30,27,831
6255523,0.00,22.20,45.90,60.00,450.00,43,30,27,814
6256524,0.00,22.20,45.90,60.00,450.00,43,30,27,828
6257531,0.00,22.20,45.90,60.00,450.00,43,30,27,832
6258532,0.00,22.20,45.90,60.00,450.00,43,30,27,839
6259539,0.00,22.20,45.90,60.00,450.00,43,30,27,828
6260539,0.00,22.20,45.90,60.00,450.00,43,30,27,825
6261547,0.00,22.20,45.90,60.00,450.00,43,30,27,806
6262548,0.00,22.20,45.90,60.00,450.00,43,30,27,837
6263555,0.00,22.20,45.90,60.00,450.00,43,30,27,821
6264556,0.00,22.20,45.90,60.00,450.00,43,30,27,841
6265563,0.00,22.20,45.90,60.00,450.00,43,30,27,830
6266563,0.00,22.20,45.90,60.00,450.00,43,30,27,788
6267570,0.00,22.20,45.90,60.00,450.00,43,30,27,764
6268571,0.00,22.20,45.90,60.00,450.00,43,30,27,811
6269579,0.00,22.20,45.90,60.00,450.00,43,30,27,807
6270579,0.00,22.20,45.90,60.00,450.00,43,30,27,824
6271587,0.00,22.20,45.90,60.00,450.00,43,30,27,828
6272587,0.00,22.20,45.90,60.00,450.00,43,30,27,803
6273595,0.00,22.20,45.90,60.00,450.00,43,30,27,794
6274595,0.00,22.20,45.90,60.00,450.00,43,30,27,824
6275603,0.00,22.20,45.90,60.00,450.00,43,30,27,813
6276604,0.00,22.20,45.90,60.00,450.00,43,30,27,842
6277611,0.00,22.20,45.90,60.00,450.00,43,30,27,835
6278612,0.00,22.20,45.90,60.00,450.00,43,30,27,838
6279619,0.00,22.20,46.00,60.00,450.00,43,30,27,828
6280620,0.00,22.20,46.00,60.00,450.00,43,30,27,827
6281627,0.00,22.20,45.90,60.00,450.00,43,30,27,810
6282628,0.00,22.20,45.90,60.00,450.00,43,30,27,848
6283635,0.00,22.20,46.00,60.00,450.00,43,30,27,821
6284636,0.00,22.20,46.00,60.00,450.00,43,30,27,834
6285643,0.00,22.20,46.10,60.00,450.00,43,30,27,835
6286643,0.00,22.20,46.10,60.00,450.00,43,30,27,812
6287651,0.00,22.20,46.10,60.00,450.00,43,30,27,793
6288651,0.00,22.20,46.10,60.00,450.00,43,30,27,800
6289659,0.00,22.20,46.20,60.00,450.00,43,30,27,789
6290660,0.00,22.20,46.20,60.00,450.00,43,30,27,834
6291667,0.00,22.20,46.20,60.00,450.00,43,30,27,816
6292667,0.00,22.20,46.20,60.00,450.00,43,30,27,822
6293675,0.00,22.20,46.40,60.00,450.00,43,30,27,798
6294675,0.00,22.20,46.40,60.00,450.00,43,30,27,818
6295682,0.00,22.20,46.50,60.00,450.00,43,30,27,834
6296684,0.00,22.20,46.50,60.00,450.00,43,30,27,851
6297690,0.00,22.20,46.50,60.00,450.00,43,30,27,838
6298692,0.00,22.20,46.50,60.00,450.00,43,30,27,848
6299698,0.00,22.20,46.60,60.00,450.00,43,30,27,838
6300700,0.00,22.20,46.60,60.00,450.00,43,30,27,841
6301706,0.00,22.20,46.60,60.00,450.00,43,30,27,827
6302707,0.00,22.20,46.60,60.00,450.00,43,30,27,824
6303714,0.00,22.20,46.60,60.00,450.00,43,30,27,834
6304716,0.00,22.20,46.60,60.00,450.00,43,30,27,838
6305722,0.00,22.20,46.60,60.00,450.00,43,30,27,835
6306723,0.00,22.20,46.60,60.00,450.00,43,30,27,823
6307730,0.00,22.20,46.60,60.00,450.00,43,30,27,767
6308731,0.00,22.20,46.60,60.00,450.00,43,30,27,800
6309738,0.00,22.20,46.60,60.00,450.00,43,30,27,802
6310740,0.00,22.20,46.60,60.00,450.00,43,30,27,828
6311746,0.00,22.20,46.60,60.00,450.00,43,30,27,815
6312748,0.00,22.20,46.60,60.00,450.00,43,30,27,835
6313754,0.00,22.20,46.60,60.00,450.00,43,30,27,805
6314755,0.00,22.20,46.60,60.00,450.00,43,30,27,811
6315762,0.00,22.20,46.60,60.00,450.00,43,30,27,830
6316763,0.00,22.20,46.60,60.00,450.00,43,30,27,826
6317770,0.00,22.20,46.60,60.00,450.00,43,30,27,813
6318772,0.00,22.20,46.60,60.00,450.00,43,30,27,836
6319778,0.00,22.20,46.50,60.00,450.00,43,30,27,831
6320779,0.00,22.20,46.50,60.00,450.00,43,30,27,819
6321786,0.00,22.20,46.50,60.00,450.00,43,30,27,823
6322788,0.00,22.20,46.50,60.00,450.00,43,30,27,842
6323794,0.00,22.20,46.50,60.00,450.00,43,30,27,834
6324796,0.00,22.20,46.50,60.00,450.00,43,30,27,849
6325803,0.00,22.20,46.30,60.00,450.00,43,30,27,829
6326804,0.00,22.20,46.30,60.00,450.00,43,30,27,812
6327812,0.00,22.20,46.30,60.00,450.00,43,30,27,813
6328813,0.00,22.20,46.30,60.00,450.00,43,30,27,799
6329821,0.00,22.20,46.20,60.00,450.00,43,30,27,779
6330822,0.00,22.20,46.20,60.00,450.00,43,30,27,834
6331829,0.00,22.20,46.20,60.00,450.00,43,30,27,801
6332829,0.00,22.20,46.20,60.00,450.00,43,30,27,826
6333836,0.00,22.20,46.10,60.00,450.00,43,30,27,780
6334838,0.00,22.20,46.10,60.00,450.00,43,30,27,827
6335845,0.00,22.20,46.10,60.00,450.00,43,30,27,809
6336846,0.00,22.20,46.10,60.00,450.00,43,30,27,832
6337853,0.00,22.20,46.10,60.00,450.00,43,30,27,809
6338853,0.00,22.20,46.10,60.00,450.00,43,30,27,826
6339861,0.00,22.20,46.00,60.00,450.00,43,30,27,827
6340862,0.00,22.20,46.00,60.00,450.00,43,30,27,841
6341869,0.00,22.20,46.00,60.00,450.00,43,30,27,809
6342870,0.00,22.20,46.00,60.00,450.00,43,30,27,838
6343877,0.00,22.20,46.10,60.00,450.00,43,30,27,811
6344878,0.00,22.20,46.10,60.00,450.00,43,30,27,844
6345885,0.00,22.20,46.10,60.00,450.00,43,30,27,816
6346885,0.00,22.20,46.10,60.00,450.00,43,30,27,822
6347892,0.00,22.20,46.10,60.00,450.00,43,30,27,784
6348893,0.00,22.20,46.10,60.00,450.00,43,30,27,794
6349901,0.00,22.20,46.20,60.00,450.00,43,30,27,778
6350902,0.00,22.20,46.20,60.00,450.00,43,30,27,828
6351909,0.00,22.20,46.20,60.00,450.00,43,30,27,814
6352909,0.00,22.20,46.20,60.00,450.00,43,30,27,827
6353917,0.00,22.20,46.20,60.00,450.00,43,30,27,815
6354917,0.00,22.20,46.20,60.00,450.00,43,30,27,811
6355925,0.00,22.20,46.30,60.00,450.00,43,30,27,809
6356927,0.00,22.20,46.30,60.00,450.00,43,30,27,842
6357934,0.00,22.20,46.20,60.00,450.00,43,30,27,823
6358934,0.00,22.20,46.20,60.00,450.00,43,30,27,823
6359942,0.00,22.20,46.20,60.00,450.00,43,30,27,830
6360943,0.00,22.20,46.20,60.00,450.00,43,30,27,842
6361950,0.00,22.20,46.20,60.00,450.00,43,30,27,819
6362951,0.00,22.20,46.20,60.00,450.00,43,30,27,831
6363958,0.00,22.20,46.10,60.00,450.00,43,30,27,819
6364959,0.00,22.20,46.10,60.00,450.00,43,30,27,839
6365966,0.00,22.20,46.10,60.00,450.00,43,30,27,828
6366966,0.00,22.20,46.10,60.00,450.00,43,30,27,816
6367974,0.00,22.20,46.10,60.00,450.00,43,30,27,802
6368974,0.00,22.20,46.10,60.00,450.00,43,30,27,782
6369981,0.00,22.20,46.00,60.00,450.00,43,30,27,783
6370983,0.00,22.20,46.00,60.00,450.00,43,30,27,834
6371990,0.00,22.20,46.00,60.00,450.00,43,30,27,824
6372991,0.00,22.20,46.00,60.00,450.00,43,30,27,840
6373998,0.00,22.20,46.00,60.00,450.00,43,30,27,812
6374998,0.00,22.20,46.00,60.00,450.00,43,30,27,799
6376006,0.00,22.20,46.00,60.00,450.00,43,30,27,799
6377007,0.00,22.20,46.00,60.00,450.00,43,30,27,838
6378014,0.00,22.20,45.90,60.00,450.00,43,30,27,828
6379014,0.00,22.20,45.90,60.00,450.00,43,30,27,822
6380022,0.01,22.20,45.90,60.00,450.00,43,30,27,832
6381022,0.00,22.20,45.90,60.00,450.00,43,30,27,822
6382030,0.00,22.30,45.90,60.00,450.00,43,30,27,832
6383031,0.00,22.30,45.90,60.00,450.00,43,30,27,816
6384039,0.00,22.20,45.90,60.00,450.00,43,30,27,823
6385039,0.00,22.20,45.90,60.00,450.00,43,30,27,824
6386047,0.00,22.20,45.90,60.00,450.00,43,30,27,829
6387047,0.00,22.20,45.90,60.00,450.00,43,30,27,811
6388054,0.00,22.20,45.80,60.00,450.00,43,30,27,777
6389055,0.00,22.20,45.80,60.00,450.00,43,30,27,782
6390062,0.00,22.20,45.80,60.00,450.00,43,30,27,802
6391063,0.00,22.20,45.80,60.00,450.00,43,30,27,808
6392070,0.00,22.20,45.80,60.00,450.00,43,30,27,830
6393071,0.00,22.20,45.80,60.00,450.00,43,30,27,807
6394079,0.00,22.20,45.90,60.00,450.00,43,30,27,815
6395079,0.00,22.20,45.90,60.00,450.00,43,30,27,812
6396087,0.00,22.20,45.90,60.00,450.00,43,30,27,804
6397087,0.00,22.20,45.90,60.00,450.00,43,30,27,814
6398095,0.00,22.20,45.90,60.00,450.00,43,30,27,814
6399095,0.00,22.20,45.90,60.00,450.00,43,30,27,815
6400103,0.00,22.20,45.90,60.00,450.00,43,30,27,823
6401104,0.00,22.20,45.90,60.00,450.00,43,30,27,834
6402111,0.00,22.20,45.90,60.00,450.00,43,30,27,829
6403111,0.00,22.20,45.90,60.00,450.00,43,30,27,818
6404119,0.00,22.20,45.90,60.00,450.00,43,30,27,814
6405120,0.00,22.20,45.90,60.00,450.00,43,30,27,828
6406127,0.00,22.20,45.90,60.00,450.00,43,30,27,832
6407127,0.00,22.20,45.90,60.00,450.00,43,30,27,810
6408135,0.00,22.20,46.00,60.00,450.00,43,30,27,796
6409135,0.00,22.20,46.00,60.00,450.00,43,30,27,784
6410142,0.00,22.20,46.00,60.00,450.00,43,30,27,792
6411143,0.00,22.20,46.00,60.00,450.00,43,30,27,822
6412151,0.00,22.20,46.00,60.00,450.00,43,30,27,829
6413151,0.00,22.20,46.00,60.00,450.00,43,30,27,823
6414159,0.00,22.20,46.00,60.00,450.00,43,30,27,803
6415159,0.00,22.20,46.00,60.00,450.00,43,30,27,812
6416166,0.00,22.20,46.10,60.00,450.00,43,30,27,793
6417167,0.00,22.20,46.10,60.00,450.00,43,30,27,826
6418175,0.00,22.20,46.00,60.00,450.00,43,30,27,827
6419175,0.00,22.20,46.00,60.00,450.00,43,30,27,824
6420183,0.00,22.20,46.10,60.00,450.00,43,30,27,818
6421183,0.00,22.20,46.10,60.00,450.00,43,30,27,825
6422191,0.00,22.20,46.10,60.00,450.00,43,30,27,814
6423191,0.00,22.20,46.10,60.00,450.00,43,30,27,811
6424199,0.00,22.20,46.10,60.00,450.00,43,30,27,830
6425199,0.00,22.20,46.10,60.00,450.00,43,30,27,825
6426207,0.00,22.20,46.10,60.00,450.00,43,30,27,832
6427207,0.00,22.20,46.10,60.00,450.00,43,30,27,824
6428215,0.00,22.20,46.10,60.00,450.00,43,30,27,827
6429215,0.00,22.20,46.10,60.00,450.00,43,30,27,775
6430222,0.00,22.20,46.10,60.00,450.00,43,30,27,781
6431223,0.00,22.20,46.10,60.00,450.00,43,30,27,817
6432231,0.00,22.20,46.10,60.00,450.00,43,30,27,817
6433232,0.00,22.20,46.10,60.00,450.00,43,30,27,830
6434239,0.00,22.20,46.10,60.00,450.00,43,30,27,807
6435239,0.00,22.20,46.10,60.00,450.00,43,30,27,823
6436247,0.00,22.20,46.10,60.00,450.00,43,30,27,815
6437247,0.00,22.20,46.10,60.00,450.00,43,30,27,820
6438255,0.00,22.20,46.10,60.00,450.00,43,30,27,827
6439255,0.00,22.20,46.10,60.00,450.00,43,30,27,825
6440263,0.00,22.20,46.10,60.00,450.00,43,30,27,824
6441263,0.00,22.20,46.10,60.00,450.00,43,30,27,815
6442271,0.00,22.20,46.10,60.00,450.00,43,30,27,805
6443272,0.00,22.20,46.10,60.00,450.00,43,30,27,831
6444279,0.00,22.20,46.10,60.00,450.00,43,30,27,823
6445280,0.00,22.20,46.10,60.00,450.00,43,30,27,838
6446287,0.00,22.20,46.10,60.00,450.00,43,30,27,828
6447287,0.00,22.20,46.10,60.00,450.00,43,30,27,826
6448295,0.00,22.20,46.00,60.00,450.00,43,30,27,828
6449295,0.00,22.20,46.00,60.00,450.00,43,30,27,783
6450302,0.00,22.20,46.00,60.00,450.00,43,30,27,780
6451303,0.00,22.20,46.00,60.00,450.00,43,30,27,811
6452311,0.00,22.20,46.00,60.00,450.00,43,30,27,808
6453311,0.00,22.20,46.00,60.00,450.00,43,30,27,811
6454319,0.00,22.20,46.00,60.00,450.00,43,30,27,810
6455319,0.00,22.20,46.00,60.00,450.00,43,30,27,796
6456327,0.00,22.20,46.00,60.00,450.00,43,30,27,809
6457327,0.00,22.20,46.00,60.00,450.00,43,30,27,822
6458335,0.00,22.20,46.00,60.00,450.00,43,30,27,810
6459335,0.00,22.20,46.00,60.00,450.00,43,30,27,825
6460343,0.00,22.20,46.10,60.00,450.00,43,30,27,810
6461343,0.00,22.20,46.10,60.00,450.00,43,30,27,824
6462351,0.00,22.20,46.10,60.00,450.00,43,30,27,835
6463351,0.00,22.20,46.10,60.00,450.00,43,30,27,819
